0419,助,0419_1.jpg,0419_2.jpg,力,7,常用漢字,3年,N2N3,8級,なし,ジョ,jo,,,,,,,,,たす・ける（～を）,tasu-keru(～wo),たす・かる（～が）,tasu-karu(～ga),すけ,suke,,,,,,,,,,,,,,,たすける。<ruby><rt>力</rt><rb>ちから</rb></ruby>をかす。てつだう。,助ける,たすける,tasukeru,"help, save, rescue",日本語にほんごが分わからなくて困こまっている私わたしを見みて、友達ともだちが助たすけてくれた。,助かる,たすかる,tasukaru,"be saved, be helpful",消防しょうぼう隊員たいいんが燃もえる家いえから子供こどもを救助きゅうじょし、幼おさない命いのちが助たすかった。,助長（する）,じょちょう（する）,jochou(suru),"promote, foment",報道ほうどうがかえって犯行はんこうを助長じょちょうするという危険性きけんせいもある。,手助け（する）,てだすけ（する）,補助（する）,ほじょ（する）,救助（する）,きゅうじょ（する）,助手,じょしゅ,助言（する）,じょげん（する）
0420,務,0420_1.jpg,0420_2.jpg,力,11,常用漢字,5年,N2N3,6級,なし,ム,mu,,,,,,,,,つと・める（～を）,tsuto-meru(～wo),つと・まる（～が）,tsuto-maru(～ga),,,,,,,,,,,,,,,,,つとめ。しなければならない<ruby><rt>仕事</rt><rb>しごと</rb></ruby>。,務め・務める,つとめ・つとめる,tsutome・tsutomeru,"duty, serve",司会しかいを務つとめます、伊藤いとうです。よろしくお願ねがいします。,勤務（する）,きんむ（する）,kinmu(suru),"work, serve",自宅じたくから勤務きんむ先さきまでの通勤つうきん時間じかんは約やく1時間いちじかんです。,業務,ぎょうむ,gyoumu,"business, work",業務ぎょうむ内容ないようは一言ひとことで言いえば医療いりょう機器ききの販売はんばいです。,義務,ぎむ,専務,せんむ,任務,にんむ,実務,じつむ,職務,しょくむ
0422,去,0422_1.jpg,0422_2.jpg,厶,5,常用漢字,3年,N4,8級,なし,キョ,kyo,コ,ko,,,,,,,さ・る（～が・～を）,sa-ru(～ga・～wo),,,,,,,,,,,,,,,,,,,その<ruby><rt>場所</rt><rb>ばしょ</rb></ruby>をはなれる。すぎさる。とりのぞく。,過去,かこ,kako,past,過すぎ去さったよき過去かこを思おもい出だして感慨かんがいにふける。,去る,さる,saru,"leave, last",去さる者ものは日々ひびに疎うとし。/去さる10日とおかに来日らいにちしたA氏エーしは、来きたる20日はつかに帰国きこくの予定よてい。,撤去（する）,てっきょ（する）,tekkyo(suru),"withdrawal, remove",駅前えきまえの放置ほうち自転車じてんしゃが撤去てっきょされました。,立ち去る,たちさる,除去（する）,じょきょ（する）,退去（する）,たいきょ（する）,置き去り（にする）,おきざり（にする）,消去（する）,しょうきょ（する）
0424,幸,0424_1.jpg,0424_2.jpg,干,8,常用漢字,3年,N2N3,8級,なし,コウ,kou,,,,,,,,,しあわ・せ（な）,shiawa-se(na),さいわ・い,saiwa-i,さち,sachi,,,,,,,,,,,,,,,しあわせ。さいわい。よいめぐりあわせ。おでまし。,幸い,さいわい,saiwai,"happiness, fortunately",雪道ゆきみちで滑すべって転ころんだが、幸さいわい怪我けがはなかった。,幸運（な）,こううん（な）,kouun(na),"lucky, good fortune",精神的せいしんてきにも経済的けいざいてきにもどん底ぞこの時ときに、幸運こううんにも宝たからくじに当あたった。,幸いする,さいわいする,saiwaisuru,be favored by,早はやめに家いえを出でたのが幸さいわいして渋滞じゅうたいに巻まき込こまれずにすんだ。,幸せ,しあわせ,不幸（な）,ふこう（な）,幸福（な）,こうふく（な）,幸,さち,海の幸・山の幸,うみのさち・やまのさち
0425,昭,0425_1.jpg,0425_2.jpg,日,9,常用漢字,3年,N1,8級,なし,ショウ,shou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あきらか。はっきり<ruby><rt>見</rt><rb>み</rb></ruby>える。<ruby><rt>年号</rt><rb>ねんごう</rb></ruby>の<ruby><rt>昭和</rt><rb>しょうわ</rb></ruby>の<ruby><rt>略</rt><rb>りゃく</rb></ruby>。<ruby><rt>人</rt><rb>ひと</rb></ruby>の<ruby><rt>名前</rt><rb>なまえ</rb></ruby>に<ruby><rt>使</rt><rb>つか</rb></ruby>われる<ruby><rt>字</rt><rb>じ</rb></ruby>。,昭和,しょうわ,shouwa,Showa era,1989年せんきゅうひゃくはちじゅうきゅうねんに、64年ろくじゅうよねんで昭和しょうわが終おわった。,,,,,,,,,,,昭〈さん〉,あきらさん,昭子〈さん〉,しょうこさん・あきこさん,昭夫〈さん〉,あきおさん,,,,
0426,雨,0426_1.jpg,0426_2.jpg,雨,8,常用漢字,1年,N5,10級,なし,ウ,u,,,,,,,,,あめ,ame,あま,ama,,,,,,,,,,,,,,,,,<ruby><rt>空</rt><rb>そら</rb></ruby>からふるあめ。,大雨,おおあめ,ooame,heavy rain,九州きゅうしゅう地方ちほうで大雨おおあめが降ふり、総雨量そううりょうは多おおい所ところで400よんひゃくミリを超こえた。,梅雨,つゆ・ばいう,tsuyu・baiu,rainy season,太平洋たいへいよう高気圧こうきあつが梅雨ばいう前線ぜんせんを北きたへ押おし上あげ、梅雨つゆが明あけた。,雨天,うてん,uten,rainy day,10月じゅうがつに行おこなわれる野外やがいコンサートは雨天うてん決行けっこうです。,梅雨入り・梅雨明け,つゆいり・つゆあけ,雨水,あまみず,長雨,ながあめ,小雨,こさめ,暴風雨,ぼうふうう
0427,過,0427_1.jpg,0427_2.jpg,辶（⾡）,12,常用漢字,5年,N2N3,6級,なし,カ,ka,,,,,,,,,あやま・つ（～が・～を）,ayama-tsu(～ga・～wo),す・ぎる（～が・～を）,su-giru(～ga・～wo),す・ごす（～を）,su-gosu(～wo),あやま・ち,ayama-chi,,,,,,,,,,,,,すぎる。<ruby><rt>時</rt><rb>とき</rb></ruby>がたつ。ある<ruby><rt>場所</rt><rb>ばしょ</rb></ruby>を<ruby><rt>通</rt><rb>とお</rb></ruby>りすぎる。<ruby><rt>程度</rt><rb>ていど</rb></ruby>をこえる。まちがい。,過ぎる・～過ぎる,すぎる・～すぎる,sugiru・～sugiru,"pass, exceed, too much ～",ゲームのし過すぎで脳のうが壊こわれる、と心配しんぱいし過すぎる人ひともいる。,過ごす,すごす,sugosu,"spend, pass",皆様みなさま、いかがお過すごしでいらっしゃいますか。,見過ごす,みすごす,misugosu,"overlook, miss",責任上せきにんじょう、部長ぶちょうは部下ぶかの過あやまちを見過みすごすわけにはいかない。,通過（する）・通り過ぎる,つうか（する）・とおりすぎる,行き過ぎる,ゆきすぎる・いきすぎる,過熱（する）,かねつ（する）,超過（する）,ちょうか（する）,過ち,あやまち
0429,談,0429_1.jpg,0429_2.jpg,言,15,常用漢字,3年,N2N3,8級,なし,ダン,dan,ダン・じる/ずる（～を）,dan-jiru/zuru(～wo),,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>話</rt><rb>はな</rb></ruby>す。まとまった<ruby><rt>話</rt><rb>はなし</rb></ruby>。かたる。ものがたり。,冗談,じょうだん,joudan,joke,真面目まじめな話はなしをしている時ときに冗談じょうだんを言いわないでください。,対談（する）,たいだん（する）,taidan(suru),"talk, conversation",A党エーとうとB党ビーとうの党首とうしゅが対談たいだんし、両党りょうとうの統合とうごうについて語かたった。,談合（する）,だんごう（する）,dangou(suru),consultation,公共事業こうきょうじぎょうの入札にゅうさつに関かんして3社さんしゃが談合だんごうしていた。,会談（する）,かいだん（する）,商談（する）,しょうだん（する）,面談（する）,めんだん（する）,雑談（する）,ざつだん（する）,示談,じだん
0430,等,0430_1.jpg,0430_2.jpg,竹,12,常用漢字,3年,N2N3,8級,なし,トウ,tou,,,,,,,,,ひと・しい,hito-shii,など,nado,ら,ra,,,,,,,,,,,,,,,ひとしい。<ruby><rt>同</rt><rb>おな</rb></ruby>じである。<ruby><rt>順位</rt><rb>じゅんい</rb></ruby>。<ruby><rt>段階</rt><rb>だんかい</rb></ruby>。「～など」の<ruby><rt>意</rt><rb>い</rb></ruby>。,等しい,ひとしい,hitoshii,"equal, equivalent",仕事しごとは部下ぶかに丸投まるなげし、課長かちょうは何なにもしていないに等ひとしい。,不平等（な）,ふびょうどう（な）,hubyoudou(na),"inequality, unfair",グローバリゼーションは自由化じゆうかの反面はんめんで不平等ふびょうどうと貧困ひんこんを助長じょちょうしている。,対等（な）,たいとう（な）,taitou(na),on equal terms,本来ほんらい、労働条件ろうどうじょうけんは労使ろうしが対等たいとうな立場たちばで決きめるべきものである。,等分（する）,とうぶん（する）,等・～等,とう・など・ら・～とう・～など・～ら,高等（な）,こうとう（な）,同等（な・の）,どうとう（な・の）,上等（な）,じょうとう（な）
0432,賞,0432_1.jpg,0432_2.jpg,貝,15,常用漢字,5年,N2N3,6級,なし,ショウ,shou,ショウ・する/す（～を）,shou-suru/su(～wo),,,,,,,,,,,,,,,,,,,,,,,,,,,ほめる。ほめてあたえる<ruby><rt>金品</rt><rb>きんぴん</rb></ruby>。ほうび。<ruby><rt>味</rt><rb>あじ</rb></ruby>わって<ruby><rt>楽</rt><rb>たの</rb></ruby>しむ。,賞・～賞,しょう・～しょう,shou・～ shou,"prize, reward, ～ prize, ～ award",田中氏たなかしがノーベル化学かがく賞しょうを受賞じゅしょうした。,賞金,しょうきん,shoukin,prize money,授賞式じゅしょうしきでメダルと賞状しょうじょうと賞金しょうきんの小切手こぎってを受うけ取とった。,鑑賞（する）,かんしょう（する）,kanshou(suru),appreciation,趣味しゅみは音楽おんがく鑑賞かんしょうです。,入賞（する）,にゅうしょう（する）,大賞,たいしょう,賞品,しょうひん,観賞（する）,かんしょう（する）,賞味（する）,しょうみ（する）
0433,製,0433_1.jpg,0433_2.jpg,衣,14,常用漢字,5年,N2N3,6級,なし,セイ,sei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,しなものをつくる。ふくなどをしたてる。「～<ruby><rt>製</rt><rb>せい</rb></ruby>」は「～でつくられた」の<ruby><rt>意味</rt><rb>いみ</rb></ruby>。,製造（する）,せいぞう（する）,seizou(suru),"manufacture, produce",当社とうしゃは医薬品いやくひんを製造せいぞうする製薬せいやく会社がいしゃです。,製作（する）,せいさく（する）,seisaku(suru),"make, produce",自分じぶんでデザインして、椅子いすを製作せいさくした。,～製,～せい,～sei,"made in ～, made of ～",このプリンターはフィリピン製せいです。コピー用紙ようしはタイ製せいです。,特製,とくせい,木製,もくせい,精製（する）,せいせい（する）,製法,せいほう,作製（する）,さくせい（する）
0434,型,0434_1.jpg,0434_2.jpg,土,9,常用漢字,5年,N2N3,6級,なし,ケイ,kei,,,,,,,,,かた,kata,,,,,,,,,,,,,,,,,,,かた。ものをつくるときにそのもととするかた。タイプ。てほん。,新型,しんがた,shingata,"new style, new model",（株）T自動車かぶしきがいしゃティーじどうしゃが、新型しんがた7人乗しちにんのり乗用車じょうようしゃを発売はつばいした。,模型,もけい,mokei,"model, miniature",趣味しゅみは列車れっしゃの模型もけい作づくりです。,典型（的な）,てんけい（てきな）,tenkei(tekina),typical,典型的てんけいてきな詐欺さぎの手口てぐちを公表こうひょうし、警察けいさつが注意ちゅういを促うながした。,原型,げんけい,同型,どうけい,類型,るいけい,定型,ていけい,小型・中型・大型,こがた・ちゅうがた・おおがた
0435,顔,0435_1.jpg,0435_2.jpg,頁,18,常用漢字,2年,N4,9級,なし,ガン,gan,,,,,,,,,かお,kao,,,,,,,,,,,,,,,,,,,かお。かおつき。いろどり。,顔,かお,kao,face,時間じかんがあったらぜひ部室ぶしつに顔かおを出だしてください。,笑顔,えがお,egao,smiling face,笑顔えがおは周まわりの人ひとも幸しあわせにする。,いい顔,いいかお,iikao,friendly attitude,あの人ひとは誰だれにでもいい顔かおをする人ひとだ。内心ないしんは分わからない。,素顔,すがお,顔合わせ（する）,かおあわせ（する）,新顔,しんがお,横顔,よこがお,顔面,がんめん
0436,追,0436_1.jpg,0436_2.jpg,辶（⾡）,9,常用漢字,3年,N2N3,8級,なし,ツイ,tsui,,,,,,,,,お・う（～を）,o-u(～wo),,,,,,,,,,,,,,,,,,,おいかける。おいはらう。つけくわえる。おいはらう。,追い掛ける,おいかける,oikakeru,"chase, pursue",前まえの人ひとを追おい掛かけて、その人ひとに追おい付ついて、その人ひとを追おい越こした。,追及（する）,ついきゅう（する）,tsuikyuu(suru),"accuse, press ～ hard",株主かぶぬしらが工場こうじょうの事故じこに関かんして会社かいしゃ経営陣けいえいじんの責任せきにんを追及ついきゅうした。,追い込む,おいこむ,oikomu,drive into,その厳きびしい追及ついきゅうは社長しゃちょうを退陣たいじんに追おい込こんだ。,追う,おう,追い出す,おいだす,追突（する）,ついとつ（する）,追い抜く,おいぬく,追試,ついし
0437,悪,0437_1.jpg,0437_2.jpg,心,11,常用漢字,3年,N4,8級,なし,アク,aku,オ,o,,,,,,,わる・い,waru-i,あ・し,a-shi,,,,,,,,,,,,,,,,,わるい。よくない。いやだと<ruby><rt>思</rt><rb>おも</rb></ruby>う。にくむ。,最悪（な・の）,さいあく（な・の）,saiaku(na・no),the worst,戦争せんそうという最悪さいあくの事態じたいを回避かいひするため、外交がいこう努力どりょくが続つづけられた。,悪口,わるくち・わるぐち,warukuchi・waruguchi,speak evil of ～,悪口わるぐちを言いうのではなく、建設的けんせつてきな意見いけんをお願ねがいします。,悪用（する）,あくよう（する）,akuyou(suru),improper use,インターネットの匿名性とくめいせいを悪用あくようした犯罪はんざいが発生はっせいしている。,悪い・悪さ,わるい・わるさ,悪,あく,悪質（な）,あくしつ（な）,悪意,あくい,悪者,わるもの
0439,注,0439_1.jpg,0439_2.jpg,氵（水）,8,常用漢字,3年,N4,8級,なし,チュウ,chuu,,,,,,,,,そそ・ぐ（～を）,soso-gu(～wo),,,,,,,,,,,,,,,,,,,<ruby><rt>液体</rt><rb>えきたい</rb></ruby>などをそそぐ。<ruby><rt>集中</rt><rb>しゅうちゅう</rb></ruby>する。<ruby><rt>書</rt><rb>か</rb></ruby>き<ruby><rt>入</rt><rb>い</rb></ruby>れる。<ruby><rt>取</rt><rb>と</rb></ruby>り<ruby><rt>出</rt><rb>だ</rb></ruby>して<ruby><rt>説明</rt><rb>せつめい</rb></ruby>する。,注目（する）,ちゅうもく（する）,chuumoku(suru),"attention, notice",環境かんきょう改善かいぜんのための新技術しんぎじゅつとして光触媒ひかりしょくばいが注目ちゅうもくされている。,注文（する）,ちゅうもん（する）,chuumon(suru),order,通信つうしん販売はんばいでお米こめを注文ちゅうもんした。,注ぐ,そそぐ,sosogu,pour,グラスにワインを注そそぐ。/研究けんきゅう開発かいはつに力ちからを注そそぐ。/愛情あいじょうを注そそぐ。,発注（する）⇔受注（する）,はっちゅう（する）⇔じゅちゅう（する）,要注意,ようちゅうい,注入（する）,ちゅうにゅう（する）,注視（する）,ちゅうし（する）,降り注ぐ,ふりそそぐ
0440,洋,0440_1.jpg,0440_2.jpg,氵（水）,9,常用漢字,3年,N4,8級,なし,ヨウ,you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>大</rt><rb>おお</rb></ruby>きな<ruby><rt>海</rt><rb>うみ</rb></ruby>。ひろびろとしている。<ruby><rt>世界</rt><rb>せかい</rb></ruby>。<ruby><rt>外国</rt><rb>がいこく</rb></ruby>、おもに<ruby><rt>欧米</rt><rb>おうべい</rb></ruby>。,海洋,かいよう,kaiyou,"sea, ocean",当とう海洋かいよう研究所けんきゅうじょでは、海洋かいよう深層水しんそうすいの資源利用しげんりようの研究けんきゅうをしている。,洋服,ようふく,youhuku,Western-style clothes,日常にちじょうはほとんど洋服ようふくを着きて生活せいかつしている。和服わふくはめったに着きない。,洋風,ようふう,youhuu,Western style,和風わふうの庭にわを洋風ようふうにリフォームして、ガーデニングを楽たのしみたい。,洋画,ようが,洋楽,ようがく,洋食,ようしょく,洋式,ようしき,洋書,ようしょ
0441,術,0441_1.jpg,0441_2.jpg,行,11,常用漢字,5年,N2N3,6級,なし,ジュツ,jutsu,,,,,,,,,すべ,sube,,,,,,,,,,,,,,,,,,,わざ。<ruby><rt>身</rt><rb>み</rb></ruby>につけた<ruby><rt>能力</rt><rb>のうりょく</rb></ruby>。たくらみ。やりかた。はかりごと。,芸術（的な）,げいじゅつ（てきな）,geijutsu(tekina),art,秋あきです。芸術げいじゅつに親したしむ季節きせつになりました。,技術（的な）,ぎじゅつ（てきな）,gijutsu(tekina),"technical, technological",この開発かいはつは技術的ぎじゅつてきにはクリアできるが、経済的けいざいてきには問題もんだいがある。,術,すべ,sube,"way, method",自然しぜんの猛威もういの前まえでは人ひとはなす術すべもなく、呆然ぼうぜんと立たち尽つくすのみだ。,芸術家,げいじゅつか,戦術,せんじゅつ,学術,がくじゅつ,技術革新,ぎじゅつかくしん,話術,わじゅつ
0442,州,0442_1.jpg,0442_2.jpg,川（巛）,6,常用漢字,3年,N2N3,8級,なし,シュウ,shuu,,,,,,,,,す,su,,,,,,,,,,,,,,,,,,,<ruby><rt>川</rt><rb>かわ</rb></ruby>の<ruby><rt>中</rt><rb>なか</rb></ruby>にある<ruby><rt>陸地</rt><rb>りくち</rb></ruby>。す。<ruby><rt>大陸</rt><rb>たいりく</rb></ruby>。<ruby><rt>行政</rt><rb>ぎょうせい</rb></ruby>の<ruby><rt>区画</rt><rb>くかく</rb></ruby>。,欧州,おうしゅう,oushuu,Europe,欧州おうしゅう連合れんごう（EUイーユー）の本部ほんぶはベルギーのブリュッセルにある。,,,,,,,,,,,州・～州,しゅう・～しゅう,九州（地方）,きゅうしゅう（ちほう）,本州,ほんしゅう,中州［中洲］,なかす［なかす］,,
0443,血,0443_1.jpg,0443_2.jpg,血,6,常用漢字,3年,N2N3,8級,なし,ケツ,ketsu,,,,,,,,,ち,chi,,,,,,,,,,,,,,,,,,,ち。<ruby><rt>血液</rt><rb>けつえき</rb></ruby>。ちのつながり。<ruby><rt>生</rt><rb>い</rb></ruby>き<ruby><rt>生</rt><rb>い</rb></ruby>きしている。ちみどろ。,血,ち,chi,blood,小ちいさい傷口きずぐちなのに血ちが出でてなかなか止とまらない。,血液,けつえき,ketsueki,blood,A型エーがたの血液けつえきが不足ふそくしています。献血けんけつにご協力きょうりょくください。,輸血（する）,ゆけつ（する）,yuketsu(suru),blood transfusion,大量たいりょうに出血しゅっけつしたため輸血ゆけつせざるを得えなかった。,血圧・高血圧・低血圧,けつあつ・こうけつあつ・ていけつあつ,血管,けっかん,血液型,けつえきがた,血の気,ちのけ,流血（の惨事）,りゅうけつ（のさんじ）
0445,減,0445_1.jpg,0445_2.jpg,氵（水）,12,常用漢字,5年,N2N3,6級,なし,ゲン,gen,ゲン・じる/ずる（～を）,gen-jiru/zuru(～wo),,,,,,,へ・る（～が）,he-ru(～ga),へ・らす（～を）,he-rasu(～wo),,,,,,,,,,,,,,,,,へる。へらす。すくなくなる。,減る,へる,heru,"get fewer, lessen",子供こどもの数かずが減へった。/年収ねんしゅうが減へった。/おなかが減へった。,減らす,へらす,herasu,"reduce, cut down",お小遣こづかいを減へらした。/罰則ばっそく強化きょうかが事故じこを減へらした。,削減（する）,さくげん（する）,sakugen(suru),"curtail, reduce",無駄むだな経費けいひを削減さくげんし、利益りえきを捻出ねんしゅつする。,加減（する）・いい加減（な・に）,かげん（する）・いいかげん（な・に）,減・～減,げん・～げん,軽減（する）,けいげん（する）,半減（する）,はんげん（する）,減点（する）,げんてん（する）
0447,玉,0447_1.jpg,0447_2.jpg,玉,5,常用漢字,1年,N2N3,10級,なし,ギョク,gyoku,,,,,,,,,たま,tama,,,,,,,,,,,,,,,,,,,<ruby><rt>美</rt><rb>うつく</rb></ruby>しい<ruby><rt>宝石</rt><rb>ほうせき</rb></ruby>。<ruby><rt>大切</rt><rb>たいせつ</rb></ruby>なもの。まるい<ruby><rt>形</rt><rb>かたち</rb></ruby>のもの。<ruby><rt>人</rt><rb>ひと</rb></ruby>。,目玉,めだま,medama,eyeball,目玉めだまが飛とび出でるほど高たかい。/目玉めだま商品しょうひん/先生せんせいに大おお目玉めだまを食くらった。,玉突き,たまつき,tamatsuki,"billiards, pileup",高速道路こうそくどうろで車くるま10台じゅうだいの玉突たまつき事故じこが起おこった。,替え玉,かえだま,kaedama,"substitute, stand-in",試験しけんを受うけたのは本人ほんにんではなく、替かえ玉だまだった。,玉,たま・ぎょく,悪玉⇔善玉,あくだま⇔ぜんだま,お年玉,おとしだま,火の玉,ひのたま,水玉（模様）,みずたま（もよう）
0448,労,0448_1.jpg,0448_2.jpg,力,7,常用漢字,4年,N2N3,7級,なし,ロウ,rou,ロウ・する/す（～が・～を）,rou-suru/su(～ga・～wo),,,,,,,いたわ・る（～を）,itawa-ru(～wo),,,,,,,,,,,,,,,,,,,<ruby><rt>仕事</rt><rb>しごと</rb></ruby>をする。はたらく。つかれる。くるしむ。,労働（する）,ろうどう（する）,roudou(suru),"labor, work",経営者けいえいしゃは合理化ごうりかによって労働力ろうどうりょくを削減さくげんしようと図はかっている。,疲労（する）,ひろう（する）,hirou(suru),"exhaustion, fatigue",働はたらき過すぎて疲労ひろうのためにダウンしてしまった。,苦労（する）,くろう（する）,kurou(suru),"hardships, trouble",自分じぶん勝手かってな行動こうどうをして親おやには随分ずいぶん苦労くろうをかけた。,過労,かろう,勤労（する）,きんろう（する）,就労（する）,しゅうろう（する）,労（する）,ろう（する）,労力,ろうりょく
0449,橋,0449_1.jpg,0449_2.jpg,木,16,常用漢字,3年,N2N3,8級,なし,キョウ,kyou,,,,,,,,,はし,hashi,,,,,,,,,,,,,,,,,,,<ruby><rt>川</rt><rb>かわ</rb></ruby>や<ruby><rt>道路</rt><rb>どうろ</rb></ruby>の<ruby><rt>上</rt><rb>うえ</rb></ruby>にわたすはし。<ruby><rt>人</rt><rb>ひと</rb></ruby>の<ruby><rt>姓</rt><rb>せい</rb></ruby>や<ruby><rt>地名</rt><rb>ちめい</rb></ruby>に<ruby><rt>使</rt><rb>つか</rb></ruby>われる<ruby><rt>字</rt><rb>じ</rb></ruby>。,橋・～橋,はし・～ばし・～はし,hashi・～bashi・～hashi,bridge,将来しょうらいは両国りょうこくをつなぐかけ橋はしとなって働はたらきたいと思おもっています。,歩道橋,ほどうきょう,hodoukyou,footbridge,横断おうだん歩道ほどうがないので通とおりの向むこうには、歩道橋ほどうきょうを渡わたって行いく。,桟橋,さんばし,sanbashi,pier,港みなとの桟橋さんばしに国際こくさい航路こうろの大型おおがた旅客船りょかくせんが着ついた。,鉄橋,てっきょう,石橋,いしばし,陸橋,りっきょう,日本橋,にほんばし・にっぽんばし,高橋〈さん〉,たかはしさん
0450,病,0450_1.jpg,0450_2.jpg,疒,10,常用漢字,3年,N4,8級,なし,ビョウ,byou,ヘイ,hei,,,,,,,やまい,yamai,や・む（～が・～を）,ya-mu(～ga・～wo),,,,,,,,,,,,,,,,,びょうき。やまい。びょうきになる。,病・～病,やまい・～びょう,yamai・～byou,"illness, disease",癌がんは不治ふじの病やまいではなくなってきている。,病人,びょうにん,byounin,sick person,家族かぞくは病人びょうにんのそばにいて付つききりで看病かんびょうしている。,病む,やむ,yamu,"fall ill, suffer from",地球ちきゅうは今いま、間違まちがいなく病やんでいる。,発病（する）,はつびょう（する）,病死（する）,びょうし（する）,病名,びょうめい,重病・難病,じゅうびょう・なんびょう,急病,きゅうびょう
0451,配,0451_1.jpg,0451_2.jpg,酉,10,常用漢字,3年,N2N3,8級,なし,ハイ,hai,ハイ・する/す（～を）,hai-suru/su(～wo),,,,,,,くば・る（～を）,kuba-ru(～wo),,,,,,,,,,,,,,,,,,,くばる。わける。<ruby><rt>組</rt><rb>く</rb></ruby>み<ruby><rt>合</rt><rb>あ</rb></ruby>わせる。それぞれにわりあてる。とりしまる。,配る,くばる,kubaru,"hand out, distribute",テスト用紙ようしが配くばられた。/あの人ひとは周まわりによく気きを配くばる人ひとだ。,配慮（する）,はいりょ（する）,hairyo(suru),"consideration, care",わが社しゃでは環境かんきょうに配慮はいりょした商品しょうひんづくりに取とり組くんでいます。,気配,けはい,kehai,"indication, sign",まだ暑あついが風かぜに秋あきの気配けはいが感かんじられる。/人ひとの気配けはいがする。,配分（する）,はいぶん（する）,配当（する）,はいとう（する）,配布（する）,はいふ（する）,分配（する）,ぶんぱい（する）,手配（する）,てはい（する）
0453,育,0453_1.jpg,0453_2.jpg,月,8,常用漢字,3年,N2N3,8級,なし,イク,iku,,,,,,,,,そだ・てる（～を）,soda-teru(～wo),そだ・つ（～が）,soda-tsu(～ga),はぐく・む（～を）,haguku-mu(～wo),,,,,,,,,,,,,,,そだてる。やしなう。そだつ。,育てる,そだてる,sodateru,bring up,人ひとを思おもいやることが出来できる子供こどもを育そだてる。,育つ,そだつ,sodatsu,"grow, be brought up",私わたしは小ちいさな島しまで波なみの音おとを聞ききながら育そだった。,体育,たいいく,taiiku,physical education,必修ひっしゅうの体育たいいくの授業じゅぎょうのため、体育館たいいくかんへ行いく。,保育（する）,ほいく（する）,育児,いくじ,義務教育,ぎむきょういく,育成（する）,いくせい（する）,発育（する）,はついく（する）
0454,検,0454_1.jpg,0454_2.jpg,木,12,常用漢字,5年,N2N3,6級,なし,ケン,ken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<ruby><rt>取</rt><rb>と</rb></ruby>り<ruby><rt>調</rt><rb>しら</rb></ruby>べる。とりしまる。,検討（する）,けんとう（する）,kentou(suru),"examine, consider",商法しょうほうの文体ぶんたい及および内容ないようの見直みなおしなどが検討けんとうされている。,検定（する）,けんてい（する）,kentei(suru),official approval,小しょう・中ちゅう・高こうの教科書きょうかしょの内容ないようを国くにが検定けんていする。,検証（する）,けんしょう（する）,kenshou(suru),"verify, inspect",チャイルドシートの安全性あんぜんせいを検証けんしょうする。,検出（する）,けんしゅつ（する）,検問（する）,けんもん（する）,車検,しゃけん,検察,けんさつ,検事,けんじ
0455,負,0455_1.jpg,0455_2.jpg,貝,9,常用漢字,3年,N2N3,8級,なし,フ,hu,,,,,,,,,ま・ける（～が・～に）,ma-keru(～ga・～ni),ま・かす（～を）,ma-kasu(～wo),お・う（～を）,o-u(～wo),,,,,,,,,,,,,,,せおう。ひきうける。まける。<ruby><rt>試合</rt><rb>しあい</rb></ruby>などにやぶれる。ゼロより<ruby><rt>小</rt><rb>ちい</rb></ruby>さい<ruby><rt>数</rt><rb>かず</rb></ruby>。,負担（する）,ふたん（する）,hutan(suru),"burden, responsibility",面接めんせつの交通費こうつうひは自己じこ負担ふたんです。/親おやの期待きたいを負担ふたんに感かんじる。,負う,おう,ou,"shoulder, bear",責任せきにんを負おう覚悟かくごを持もたず、軽率けいそつに保証人ほしょうにんになってはいけない。,抱負,ほうふ,houhu,"aspiration, ambition",新年しんねんに今年ことし1年いちねんの抱負ほうふを述のべる。,負傷（する）,ふしょう（する）,負け,まけ,負け戦,まけいくさ,自負（する）,じふ（する）,勝ち負け,かちまけ
0456,低,0456_1.jpg,0456_2.jpg,亻（人）,7,常用漢字,4年,N4,7級,なし,テイ,tei,,,,,,,,,ひく・い,hiku-i,ひく・める（～を）,hiku-meru(～wo),ひく・まる（～が）,hiku-maru(～ga),,,,,,,,,,,,,,,ひくい。<ruby><rt>高</rt><rb>たか</rb></ruby>さがない。おとっている。,低い,ひくい,hikui,"low, short",彼かれは他者たしゃの人権じんけんに対たいする意識いしきが低ひくいようだ。,低迷（する）,ていめい（する）,teimei(suru),"hang low, sluggish",株価かぶかが低迷ていめいしている。,最低限,さいていげん,saiteigen,minimum,この部屋へやは飲食いんしょく禁止きんしです。最低限さいていげんのルールは守まもりましょう。,低さ,ひくさ,低温,ていおん,高低,こうてい,低調（な）,ていちょう（な）,低気圧,ていきあつ
